times,best_arm_counter,best_prob_counter,rewards,cumulative_rewards,regrets,cumulative_regrets,completion_time,algorithm
19,13,0.12784753465895288,12.0,173.0,1.4186803834434905,68.46330237213962,0.7484328746795654,ThompsonSUN_SMC
20,13,0.12784753465895288,16.0,189.0,1.3489002411221513,69.81220261326177,0.7039985656738281,ThompsonSUN_SMC
21,13,0.12784753465895288,8.0,197.0,1.5606346827288162,71.37283729599059,1.0337092876434326,ThompsonSUN_SMC
22,13,0.12784753465895288,12.0,209.0,1.5686217033420249,72.94145899933261,0.611093282699585,ThompsonSUN_SMC
23,13,0.12784753465895288,11.0,220.0,1.4693493993595597,74.41080839869217,0.7127549648284912,ThompsonSUN_SMC
24,13,0.12784753465895288,10.0,230.0,1.3761872829848343,75.786995681677,0.6388585567474365,ThompsonSUN_SMC
25,13,0.12784753465895288,11.0,241.0,1.3470849399615918,77.13408062163859,0.7027122974395752,ThompsonSUN_SMC
26,13,0.12784753465895288,9.0,250.0,1.6226278850256914,78.75670850666428,0.6628391742706299,ThompsonSUN_SMC
27,13,0.12784753465895288,14.0,264.0,1.334810606507936,80.09151911317221,0.7419753074645996,ThompsonSUN_SMC
28,13,0.12784753465895288,10.0,274.0,1.3985578359105046,81.49007694908272,0.612699031829834,ThompsonSUN_SMC
29,13,0.12784753465895288,9.0,283.0,1.4640871244619873,82.9541640735447,0.5821688175201416,ThompsonSUN_SMC
30,13,0.12784753465895288,17.0,300.0,1.5595888649193599,84.51375293846407,0.7940750122070312,ThompsonSUN_SMC
31,13,0.12784753465895288,13.0,313.0,1.4626276189387226,85.97638055740279,0.6213157176971436,ThompsonSUN_SMC
32,13,0.12784753465895288,9.0,322.0,1.500566392115684,87.47694694951848,0.8653078079223633,ThompsonSUN_SMC
33,13,0.12784753465895288,11.0,333.0,1.5198464891280903,88.99679343864656,0.6276373863220215,ThompsonSUN_SMC
34,13,0.12784753465895288,16.0,349.0,1.583142817877081,90.57993625652364,0.8771259784698486,ThompsonSUN_SMC
35,13,0.12784753465895288,6.0,355.0,1.3422844685458897,91.92222072506952,0.7022442817687988,ThompsonSUN_SMC
36,13,0.12784753465895288,13.0,368.0,1.5464484147470714,93.4686691398166,0.8242242336273193,ThompsonSUN_SMC
37,13,0.12784753465895288,21.0,389.0,1.2350571681574496,94.70372630797405,0.6653988361358643,ThompsonSUN_SMC
38,13,0.12784753465895288,13.0,402.0,0.9675116331101445,95.6712379410842,0.7154450416564941,ThompsonSUN_SMC
39,13,0.12784753465895288,15.0,417.0,0.7409297720844121,96.41216771316861,0.8196661472320557,ThompsonSUN_SMC
40,13,0.12784753465895288,10.0,427.0,0.8561855820244137,97.26835329519302,0.7549042701721191,ThompsonSUN_SMC
41,13,0.12784753465895288,12.0,439.0,0.7070060178588575,97.97535931305188,0.6747300624847412,ThompsonSUN_SMC
42,13,0.12784753465895288,12.0,451.0,0.9059121034129325,98.88127141646481,0.6918230056762695,ThompsonSUN_SMC
43,13,0.12784753465895288,17.0,468.0,0.7070060178588575,99.58827743432367,0.7499864101409912,ThompsonSUN_SMC
44,13,0.12784753465895288,12.0,480.0,0.8561855820244137,100.44446301634808,0.751014232635498,ThompsonSUN_SMC
45,13,0.12784753465895288,20.0,500.0,0.9059121034129325,101.35037511976101,0.6988811492919922,ThompsonSUN_SMC
46,13,0.12784753465895288,7.0,507.0,0.6572794964703388,102.00765461623135,0.6395256519317627,ThompsonSUN_SMC
47,13,0.12784753465895288,13.0,520.0,0.7567325392473763,102.76438715547873,0.9042367935180664,ThompsonSUN_SMC
48,13,0.12784753465895288,7.0,527.0,0.7567325392473763,103.52111969472611,0.7341365814208984,ThompsonSUN_SMC
49,13,0.12784753465895288,16.0,543.0,0.7567325392473763,104.27785223397349,0.6825206279754639,ThompsonSUN_SMC
50,13,0.12784753465895288,9.0,552.0,0.806459060635895,105.08431129460939,0.8405139446258545,ThompsonSUN_SMC
51,13,0.12784753465895288,16.0,568.0,0.9059121034129325,105.99022339802232,0.6777935028076172,ThompsonSUN_SMC
52,13,0.12784753465895288,13.0,581.0,0.7567325392473763,106.7469559372697,0.8132858276367188,ThompsonSUN_SMC
53,13,0.12784753465895288,8.0,589.0,1.1048181889670075,107.8517741262367,0.6334493160247803,ThompsonSUN_SMC
54,13,0.12784753465895288,9.0,598.0,1.00536514618997,108.85713927242668,0.7848067283630371,ThompsonSUN_SMC
55,13,0.12784753465895288,7.0,605.0,0.9059121034129325,109.76305137583961,0.7283773422241211,ThompsonSUN_SMC
56,13,0.12784753465895288,11.0,616.0,1.00536514618997,110.76841652202958,0.7166316509246826,ThompsonSUN_SMC
57,13,0.12784753465895288,17.0,633.0,0.9059121034129325,111.67432862544251,0.7439095973968506,ThompsonSUN_SMC
58,13,0.12784753465895288,15.0,648.0,0.9556386248014512,112.62996725024396,0.6650288105010986,ThompsonSUN_SMC
59,13,0.12784753465895288,14.0,662.0,0.7070060178588575,113.33697326810282,0.8669490814208984,ThompsonSUN_SMC
60,13,0.12784753465895288,11.0,673.0,0.806459060635895,114.14343232873873,0.7224545478820801,ThompsonSUN_SMC
61,13,0.12784753465895288,8.0,681.0,0.7567325392473763,114.9001648679861,0.7064619064331055,ThompsonSUN_SMC
62,13,0.12784753465895288,10.0,691.0,0.7567325392473763,115.65689740723349,0.6374268531799316,ThompsonSUN_SMC
63,13,0.12784753465895288,11.0,702.0,0.7070060178588575,116.36390342509235,0.6271512508392334,ThompsonSUN_SMC
64,13,0.12784753465895288,11.0,713.0,0.806459060635895,117.17036248572825,0.7535271644592285,ThompsonSUN_SMC
65,13,0.12784753465895288,12.0,725.0,0.806459060635895,117.97682154636415,0.8473200798034668,ThompsonSUN_SMC
66,13,0.12784753465895288,10.0,735.0,0.9059121034129325,118.88273364977708,1.236870527267456,ThompsonSUN_SMC
67,13,0.12784753465895288,11.0,746.0,0.6572794964703388,119.54001314624742,1.072925090789795,ThompsonSUN_SMC
68,13,0.12784753465895288,6.0,752.0,0.806459060635895,120.34647220688332,1.261763334274292,ThompsonSUN_SMC
69,13,0.12784753465895288,13.0,765.0,0.9556386248014512,121.30211083168477,0.6888632774353027,ThompsonSUN_SMC
70,13,0.12784753465895288,14.0,779.0,0.9556386248014512,122.25774945648622,0.9517788887023926,ThompsonSUN_SMC
71,13,0.12784753465895288,9.0,788.0,1.40317731729812,123.66092677378434,0.6404726505279541,ThompsonSUN_SMC
72,13,0.12784753465895288,13.0,801.0,0.8561855820244137,124.51711235580875,0.7196171283721924,ThompsonSUN_SMC
73,13,0.12784753465895288,8.0,809.0,0.7567325392473763,125.27384489505613,0.6983222961425781,ThompsonSUN_SMC
74,13,0.12784753465895288,9.0,818.0,0.8561855820244137,126.13003047708054,0.7524166107177734,ThompsonSUN_SMC
75,13,0.12784753465895288,13.0,831.0,1.2539977531325637,127.3840282302131,0.6062586307525635,ThompsonSUN_SMC
76,13,0.12784753465895288,8.0,839.0,1.2539977531325637,128.63802598334567,0.7723069190979004,ThompsonSUN_SMC
77,13,0.12784753465895288,10.0,849.0,0.9059121034129325,129.5439380867586,0.6688728332519531,ThompsonSUN_SMC
78,13,0.12784753465895288,13.0,862.0,1.00536514618997,130.54930323294857,0.7246012687683105,ThompsonSUN_SMC
79,13,0.12784753465895288,13.0,875.0,0.7567325392473763,131.30603577219594,0.7636168003082275,ThompsonSUN_SMC
80,13,0.12784753465895288,15.0,890.0,0.7567325392473763,132.0627683114433,0.999730110168457,ThompsonSUN_SMC
81,13,0.12784753465895288,13.0,903.0,1.0550916675784887,133.1178599790218,0.6947755813598633,ThompsonSUN_SMC
82,13,0.12784753465895288,18.0,921.0,1.00536514618997,134.12322512521177,0.6916792392730713,ThompsonSUN_SMC
83,13,0.12784753465895288,8.0,929.0,0.8561855820244137,134.97941070723618,0.8242018222808838,ThompsonSUN_SMC
84,13,0.12784753465895288,11.0,940.0,0.8561855820244137,135.8355962892606,0.8421001434326172,ThompsonSUN_SMC
85,13,0.12784753465895288,12.0,952.0,0.9059121034129325,136.74150839267352,0.8417403697967529,ThompsonSUN_SMC
86,13,0.12784753465895288,10.0,962.0,0.806459060635895,137.5479674533094,0.9763195514678955,ThompsonSUN_SMC
87,13,0.12784753465895288,19.0,981.0,0.7070060178588575,138.25497347116826,0.6664259433746338,ThompsonSUN_SMC
88,13,0.12784753465895288,14.0,995.0,0.6572794964703388,138.9122529676386,0.7732441425323486,ThompsonSUN_SMC
89,13,0.12784753465895288,12.0,1007.0,0.6572794964703388,139.56953246410896,0.7145388126373291,ThompsonSUN_SMC
90,13,0.12784753465895288,12.0,1019.0,0.7070060178588575,140.2765384819678,0.7917490005493164,ThompsonSUN_SMC
91,13,0.12784753465895288,18.0,1037.0,0.6572794964703388,140.93381797843816,0.7572581768035889,ThompsonSUN_SMC
92,13,0.12784753465895288,15.0,1052.0,0.7070060178588575,141.640823996297,0.8301882743835449,ThompsonSUN_SMC
93,13,0.12784753465895288,10.0,1062.0,0.7070060178588575,142.34783001415585,0.5873904228210449,ThompsonSUN_SMC
94,13,0.12784753465895288,11.0,1073.0,0.6572794964703388,143.0051095106262,0.8162038326263428,ThompsonSUN_SMC
95,13,0.12784753465895288,14.0,1087.0,0.7567325392473763,143.76184204987356,0.7391760349273682,ThompsonSUN_SMC
96,13,0.12784753465895288,20.0,1107.0,0.6572794964703388,144.41912154634392,0.7723996639251709,ThompsonSUN_SMC
97,13,0.12784753465895288,16.0,1123.0,0.6572794964703388,145.07640104281427,0.6217267513275146,ThompsonSUN_SMC
98,13,0.12784753465895288,15.0,1138.0,0.6572794964703388,145.73368053928462,0.7281694412231445,ThompsonSUN_SMC
99,13,0.12784753465895288,10.0,1148.0,0.6572794964703388,146.39096003575497,0.6918113231658936,ThompsonSUN_SMC
100,13,0.12784753465895288,4.0,1152.0,0.6572794964703388,147.04823953222532,0.7871932983398438,ThompsonSUN_SMC
1,51,0.1811001270235414,8.0,8.0,11.308566545767698,11.308566545767698,0.06480884552001953,ThompsonBetaBinomial
2,51,0.1811001270235414,7.0,15.0,12.222710337192655,23.531276882960356,0.0678873062133789,ThompsonBetaBinomial
3,51,0.1811001270235414,5.0,20.0,10.119837359872234,33.65111424283259,0.06927084922790527,ThompsonBetaBinomial
4,51,0.1811001270235414,5.0,25.0,10.791177637381853,44.44229188021444,0.07076597213745117,ThompsonBetaBinomial
5,51,0.1811001270235414,10.0,35.0,9.98763413056259,54.42992601077703,0.07052421569824219,ThompsonBetaBinomial
6,51,0.1811001270235414,10.0,45.0,10.86849001772277,65.2984160284998,0.07074904441833496,ThompsonBetaBinomial
7,51,0.1811001270235414,10.0,55.0,10.947751483372452,76.24616751187226,0.07109808921813965,ThompsonBetaBinomial
8,51,0.1811001270235414,9.0,64.0,11.137275136869079,87.38344264874134,0.0708918571472168,ThompsonBetaBinomial
9,51,0.1811001270235414,10.0,74.0,11.676339820179662,99.059782468921,0.07099485397338867,ThompsonBetaBinomial
10,51,0.1811001270235414,11.0,85.0,9.991026631533824,109.05080910045483,0.07110381126403809,ThompsonBetaBinomial
11,51,0.1811001270235414,8.0,93.0,9.915309352017532,118.96611845247236,0.07140874862670898,ThompsonBetaBinomial
12,51,0.1811001270235414,8.0,101.0,10.153849180410386,129.11996763288275,0.07125258445739746,ThompsonBetaBinomial
13,51,0.1811001270235414,8.0,109.0,9.902709449913234,139.02267708279598,0.07147932052612305,ThompsonBetaBinomial
14,51,0.1811001270235414,12.0,121.0,9.94437270178915,148.96704978458513,0.07122588157653809,ThompsonBetaBinomial
15,51,0.1811001270235414,12.0,133.0,8.405569517022105,157.37261930160724,0.07160568237304688,ThompsonBetaBinomial
16,51,0.1811001270235414,8.0,141.0,9.714871272453623,167.08749057406087,0.07166886329650879,ThompsonBetaBinomial
17,51,0.1811001270235414,9.0,150.0,9.677759725068666,176.76525029912952,0.07137298583984375,ThompsonBetaBinomial
18,51,0.1811001270235414,9.0,159.0,10.368426572617441,187.13367687174696,0.07126235961914062,ThompsonBetaBinomial
19,51,0.1811001270235414,4.0,163.0,10.101246817848399,197.23492368959535,0.07219052314758301,ThompsonBetaBinomial
20,51,0.1811001270235414,10.0,173.0,10.451000001673385,207.68592369126873,0.07163143157958984,ThompsonBetaBinomial
21,51,0.1811001270235414,7.0,180.0,10.18212503110946,217.86804872237818,0.07184767723083496,ThompsonBetaBinomial
22,51,0.1811001270235414,8.0,188.0,10.752050234612692,228.62009895699086,0.07207846641540527,ThompsonBetaBinomial
23,51,0.1811001270235414,8.0,196.0,9.810931273383092,238.43103023037395,0.07340741157531738,ThompsonBetaBinomial
24,51,0.1811001270235414,8.0,204.0,9.254938260665,247.68596849103895,0.0722055435180664,ThompsonBetaBinomial
25,51,0.1811001270235414,10.0,214.0,9.68795297526167,257.3739214663006,0.07256507873535156,ThompsonBetaBinomial
26,51,0.1811001270235414,10.0,224.0,9.634674690180383,267.00859615648096,0.07319283485412598,ThompsonBetaBinomial
27,51,0.1811001270235414,8.0,232.0,8.80520662323221,275.81380277971317,0.0724039077758789,ThompsonBetaBinomial
28,51,0.1811001270235414,11.0,243.0,9.325928674551848,285.139731454265,0.07400727272033691,ThompsonBetaBinomial
29,51,0.1811001270235414,8.0,251.0,9.773550935075924,294.91328238934096,0.0725257396697998,ThompsonBetaBinomial
30,51,0.1811001270235414,9.0,260.0,8.178749110612847,303.0920314999538,0.07231330871582031,ThompsonBetaBinomial
31,51,0.1811001270235414,8.0,268.0,10.015603237727,313.1076347376808,0.07246828079223633,ThompsonBetaBinomial
32,51,0.1811001270235414,13.0,281.0,9.37261441259993,322.48024915028077,0.07244324684143066,ThompsonBetaBinomial
33,51,0.1811001270235414,7.0,288.0,9.106237049165847,331.5864861994466,0.07293105125427246,ThompsonBetaBinomial
34,51,0.1811001270235414,5.0,293.0,9.043370512522564,340.6298567119692,0.07232880592346191,ThompsonBetaBinomial
35,51,0.1811001270235414,13.0,306.0,9.25378002208225,349.88363673405144,0.07320833206176758,ThompsonBetaBinomial
36,51,0.1811001270235414,11.0,317.0,9.543244710241662,359.4268814442931,0.07262921333312988,ThompsonBetaBinomial
37,51,0.1811001270235414,8.0,325.0,9.01035249313635,368.4372339374294,0.07304096221923828,ThompsonBetaBinomial
38,51,0.1811001270235414,7.0,332.0,8.352680163455792,376.7899141008852,0.07725071907043457,ThompsonBetaBinomial
39,51,0.1811001270235414,10.0,342.0,9.118587979065298,385.9085020799505,0.07336640357971191,ThompsonBetaBinomial
40,51,0.1811001270235414,10.0,352.0,9.13233683473958,395.0408389146901,0.07344937324523926,ThompsonBetaBinomial
41,51,0.1811001270235414,7.0,359.0,8.336446068203074,403.3772849828932,0.07308101654052734,ThompsonBetaBinomial
42,51,0.1811001270235414,15.0,374.0,8.833383756848225,412.2106687397414,0.0732264518737793,ThompsonBetaBinomial
43,51,0.1811001270235414,9.0,383.0,7.850832515551808,420.0615012552932,0.07349300384521484,ThompsonBetaBinomial
44,51,0.1811001270235414,6.0,389.0,8.317589177078515,428.3790904323717,0.07296872138977051,ThompsonBetaBinomial
45,51,0.1811001270235414,8.0,397.0,8.763218631284385,437.14230906365606,0.07323098182678223,ThompsonBetaBinomial
46,51,0.1811001270235414,8.0,405.0,9.198710189404132,446.3410192530602,0.07316422462463379,ThompsonBetaBinomial
47,51,0.1811001270235414,8.0,413.0,9.02157947606385,455.36259872912404,0.07361221313476562,ThompsonBetaBinomial
48,51,0.1811001270235414,9.0,422.0,9.209669210379724,464.5722679395038,0.07295346260070801,ThompsonBetaBinomial
49,51,0.1811001270235414,7.0,429.0,10.073555547232958,474.64582348673673,0.07306981086730957,ThompsonBetaBinomial
50,51,0.1811001270235414,9.0,438.0,9.218923458105515,483.86474694484224,0.07306051254272461,ThompsonBetaBinomial
51,51,0.1811001270235414,5.0,443.0,9.583805939856951,493.4485528846992,0.07402825355529785,ThompsonBetaBinomial
52,51,0.1811001270235414,10.0,453.0,8.933467201383133,502.3820200860823,0.07401132583618164,ThompsonBetaBinomial
53,51,0.1811001270235414,9.0,462.0,9.279720902600975,511.6617409886833,0.07404899597167969,ThompsonBetaBinomial
54,51,0.1811001270235414,5.0,467.0,8.598511020426614,520.2602520091099,0.07411742210388184,ThompsonBetaBinomial
55,51,0.1811001270235414,9.0,476.0,8.451672004351293,528.7119240134612,0.07444953918457031,ThompsonBetaBinomial
56,51,0.1811001270235414,9.0,485.0,8.686125537042932,537.3980495505041,0.07358527183532715,ThompsonBetaBinomial
57,51,0.1811001270235414,7.0,492.0,8.416552266027596,545.8146018165316,0.07366085052490234,ThompsonBetaBinomial
58,51,0.1811001270235414,11.0,503.0,8.476576479510415,554.2911782960421,0.07437467575073242,ThompsonBetaBinomial
59,51,0.1811001270235414,14.0,517.0,8.375924345110821,562.6671026411528,0.07408857345581055,ThompsonBetaBinomial
60,51,0.1811001270235414,8.0,525.0,8.203155512169062,570.8702581533219,0.08028244972229004,ThompsonBetaBinomial
61,51,0.1811001270235414,11.0,536.0,9.1539739711683,580.0242321244901,0.08022022247314453,ThompsonBetaBinomial
62,51,0.1811001270235414,13.0,549.0,7.929793136505747,587.9540252609959,0.07988595962524414,ThompsonBetaBinomial
63,51,0.1811001270235414,17.0,566.0,7.362856191634455,595.3168814526304,0.07932925224304199,ThompsonBetaBinomial
64,51,0.1811001270235414,8.0,574.0,8.1915922663746,603.508473719005,0.07968592643737793,ThompsonBetaBinomial
65,51,0.1811001270235414,11.0,585.0,8.215221803431842,611.7236955224369,0.07958745956420898,ThompsonBetaBinomial
66,51,0.1811001270235414,9.0,594.0,8.272131847043987,619.9958273694808,0.07963299751281738,ThompsonBetaBinomial
67,51,0.1811001270235414,11.0,605.0,8.15531678445508,628.1511441539359,0.07942390441894531,ThompsonBetaBinomial
68,51,0.1811001270235414,7.0,612.0,8.839166506226439,636.9903106601623,0.07988715171813965,ThompsonBetaBinomial
69,51,0.1811001270235414,10.0,622.0,8.513288588565443,645.5035992487277,0.07871890068054199,ThompsonBetaBinomial
70,51,0.1811001270235414,9.0,631.0,8.509092834711765,654.0126920834394,0.07928633689880371,ThompsonBetaBinomial
71,51,0.1811001270235414,10.0,641.0,9.163171885115055,663.1758639685545,0.07887053489685059,ThompsonBetaBinomial
72,51,0.1811001270235414,5.0,646.0,8.946050227334545,672.1219141958891,0.07898402214050293,ThompsonBetaBinomial
73,51,0.1811001270235414,6.0,652.0,8.841543304470386,680.9634575003595,0.07852482795715332,ThompsonBetaBinomial
74,51,0.1811001270235414,11.0,663.0,8.709631188645286,689.6730886890048,0.07883238792419434,ThompsonBetaBinomial
75,51,0.1811001270235414,6.0,669.0,7.806216096267493,697.4793047852722,0.0781717300415039,ThompsonBetaBinomial
76,51,0.1811001270235414,13.0,682.0,8.988621590722504,706.4679263759947,0.07883787155151367,ThompsonBetaBinomial
77,51,0.1811001270235414,7.0,689.0,9.058147668899263,715.5260740448939,0.07831740379333496,ThompsonBetaBinomial
78,51,0.1811001270235414,9.0,698.0,8.495950844250608,724.0220248891445,0.0792696475982666,ThompsonBetaBinomial
79,51,0.1811001270235414,9.0,707.0,8.267178933017538,732.2892038221621,0.07930707931518555,ThompsonBetaBinomial
80,51,0.1811001270235414,8.0,715.0,7.490189858384675,739.7793936805468,0.07903194427490234,ThompsonBetaBinomial
81,51,0.1811001270235414,19.0,734.0,8.465282103837264,748.2446757843841,0.07966899871826172,ThompsonBetaBinomial
82,51,0.1811001270235414,5.0,739.0,8.292944469872936,756.537620254257,0.07934093475341797,ThompsonBetaBinomial
83,51,0.1811001270235414,14.0,753.0,7.814413236401468,764.3520334906585,0.07929253578186035,ThompsonBetaBinomial
84,51,0.1811001270235414,4.0,757.0,8.144485828527449,772.496519319186,0.07956433296203613,ThompsonBetaBinomial
85,51,0.1811001270235414,13.0,770.0,7.128728719724733,779.6252480389106,0.07907652854919434,ThompsonBetaBinomial
86,51,0.1811001270235414,13.0,783.0,7.452575434912511,787.0778234738232,0.07934260368347168,ThompsonBetaBinomial
87,51,0.1811001270235414,14.0,797.0,7.848582274645385,794.9264057484686,0.07956910133361816,ThompsonBetaBinomial
88,51,0.1811001270235414,10.0,807.0,6.766281014429243,801.6926867628979,0.07977628707885742,ThompsonBetaBinomial
89,51,0.1811001270235414,13.0,820.0,6.452326928115023,808.1450136910129,0.0795738697052002,ThompsonBetaBinomial
90,51,0.1811001270235414,4.0,824.0,6.552471561796526,814.6974852528094,0.08032631874084473,ThompsonBetaBinomial
91,51,0.1811001270235414,19.0,843.0,6.7058478782402124,821.4033331310496,0.16559100151062012,ThompsonBetaBinomial
92,51,0.1811001270235414,11.0,854.0,6.163637497663943,827.5669706287135,0.1074678897857666,ThompsonBetaBinomial
93,51,0.1811001270235414,13.0,867.0,6.887568094291737,834.4545387230053,0.20151424407958984,ThompsonBetaBinomial
94,51,0.1811001270235414,18.0,885.0,5.838391202609495,840.2929299256148,0.2163982391357422,ThompsonBetaBinomial
95,51,0.1811001270235414,22.0,907.0,4.465896532282788,844.7588264578976,0.25807642936706543,ThompsonBetaBinomial
96,51,0.1811001270235414,18.0,925.0,3.3476095894929054,848.1064360473905,0.26258254051208496,ThompsonBetaBinomial
97,51,0.1811001270235414,14.0,939.0,4.0880990589827535,852.1945351063732,0.24073553085327148,ThompsonBetaBinomial
98,51,0.1811001270235414,16.0,955.0,4.931607365450592,857.1261424718239,0.19064044952392578,ThompsonBetaBinomial
99,51,0.1811001270235414,15.0,970.0,5.422472356213768,862.5486148280377,0.2851228713989258,ThompsonBetaBinomial
100,51,0.1811001270235414,18.0,988.0,4.161289962983179,866.7099047910209,0.2925117015838623,ThompsonBetaBinomial
1,51,0.1811001270235414,6.0,6.0,11.797420288653017,11.797420288653017,0.6688313484191895,ThompsonGibbs
2,51,0.1811001270235414,13.0,19.0,8.308198228767314,20.105618517420332,17.127665758132935,ThompsonGibbs
3,51,0.1811001270235414,9.0,28.0,8.612819439803307,28.71843795722364,30.324488162994385,ThompsonGibbs
4,51,0.1811001270235414,15.0,43.0,7.478633140913112,36.19707109813675,43.22413349151611,ThompsonGibbs
5,51,0.1811001270235414,15.0,58.0,5.240330945982639,41.437402044119395,54.28462100028992,ThompsonGibbs
6,51,0.1811001270235414,13.0,71.0,6.2322474016880545,47.66964944580745,69.66668772697449,ThompsonGibbs
7,51,0.1811001270235414,6.0,77.0,8.046104832437926,55.71575427824538,79.74833965301514,ThompsonGibbs
8,51,0.1811001270235414,17.0,94.0,6.8309241270316425,62.54667840527702,94.03594470024109,ThompsonGibbs
9,51,0.1811001270235414,16.0,110.0,5.885466454810935,68.43214486008796,117.50034022331238,ThompsonGibbs
10,51,0.1811001270235414,18.0,128.0,3.7307745306077753,72.16291939069573,772.7928533554077,ThompsonGibbs
11,51,0.1811001270235414,8.0,136.0,4.147595317913578,76.31051470860932,791.3143022060394,ThompsonGibbs
12,51,0.1811001270235414,13.0,149.0,4.343200386038203,80.65371509464752,815.9005000591278,ThompsonGibbs
13,51,0.1811001270235414,15.0,164.0,4.501775978725708,85.15549107337323,851.9809412956238,ThompsonGibbs
14,51,0.1811001270235414,18.0,182.0,4.578993612502783,89.73448468587601,852.2844064235687,ThompsonGibbs
15,51,0.1811001270235414,14.0,196.0,4.16965185051618,93.90413653639219,897.521671295166,ThompsonGibbs
16,51,0.1811001270235414,13.0,209.0,4.358102919390623,98.2622394557828,908.7569336891174,ThompsonGibbs
17,51,0.1811001270235414,14.0,223.0,4.685286231760049,102.94752568754285,932.0037167072296,ThompsonGibbs
18,51,0.1811001270235414,15.0,238.0,4.677383012403667,107.62490869994652,971.9178605079651,ThompsonGibbs
19,51,0.1811001270235414,21.0,259.0,4.0778063784197585,111.70271507836628,986.9387459754944,ThompsonGibbs
20,51,0.1811001270235414,16.0,275.0,4.542255318031476,116.24497039639776,1004.8264496326447,ThompsonGibbs
21,51,0.1811001270235414,12.0,287.0,5.223321014723809,121.46829141112157,1033.126128911972,ThompsonGibbs
22,51,0.1811001270235414,13.0,300.0,4.474590148365268,125.94288155948684,1024.3735432624817,ThompsonGibbs
23,51,0.1811001270235414,16.0,316.0,3.1737705247948864,129.11665208428172,1093.192563533783,ThompsonGibbs
24,51,0.1811001270235414,17.0,333.0,3.3787122167209462,132.49536430100267,1109.0809593200684,ThompsonGibbs
25,51,0.1811001270235414,9.0,342.0,3.0496877972123246,135.545052098215,1098.2021379470825,ThompsonGibbs
26,51,0.1811001270235414,17.0,359.0,2.82180036978967,138.36685246800465,1149.7660174369812,ThompsonGibbs
27,51,0.1811001270235414,16.0,375.0,2.7251514072887217,141.0920038752934,1173.4799103736877,ThompsonGibbs
28,51,0.1811001270235414,24.0,399.0,2.7951811040666072,143.88718497936,1196.7181799411774,ThompsonGibbs
29,51,0.1811001270235414,16.0,415.0,3.1840536185264683,147.07123859788646,1213.2401614189148,ThompsonGibbs
30,51,0.1811001270235414,16.0,431.0,3.610533301714785,150.68177189960124,1214.136100769043,ThompsonGibbs
31,51,0.1811001270235414,7.0,438.0,3.420685004677731,154.10245690427897,1270.8621978759766,ThompsonGibbs
32,51,0.1811001270235414,16.0,454.0,3.3652968049823486,157.4677537092613,1317.5876667499542,ThompsonGibbs
33,51,0.1811001270235414,12.0,466.0,2.8290092194635577,160.29676292872486,1311.034527540207,ThompsonGibbs
34,51,0.1811001270235414,23.0,489.0,3.041871684857998,163.33863461358285,1322.7135660648346,ThompsonGibbs
35,51,0.1811001270235414,11.0,500.0,2.97596596039313,166.31460057397598,1349.6243078708649,ThompsonGibbs
36,51,0.1811001270235414,13.0,513.0,2.58738285337529,168.90198342735127,1355.9464745521545,ThompsonGibbs
37,51,0.1811001270235414,20.0,533.0,2.5997348831773563,171.50171831052862,1392.1081130504608,ThompsonGibbs
38,51,0.1811001270235414,14.0,547.0,1.674651482510943,173.17636979303956,1402.3519294261932,ThompsonGibbs
39,51,0.1811001270235414,12.0,559.0,2.2415332332610345,175.4179030263006,1453.817319393158,ThompsonGibbs
40,51,0.1811001270235414,22.0,581.0,1.843079909701204,177.2609829360018,1447.845133781433,ThompsonGibbs
41,51,0.1811001270235414,21.0,602.0,1.6674984680862301,178.92848140408802,1431.2339732646942,ThompsonGibbs
42,51,0.1811001270235414,22.0,624.0,1.9414602614965766,180.8699416655846,1472.829182624817,ThompsonGibbs
43,51,0.1811001270235414,19.0,643.0,1.018718471921484,181.8886601375061,1503.9940671920776,ThompsonGibbs
44,51,0.1811001270235414,16.0,659.0,0.7504892158152109,182.6391493533213,1529.8028635978699,ThompsonGibbs
45,51,0.1811001270235414,11.0,670.0,0.6636916431731126,183.3028409964944,1570.6743123531342,ThompsonGibbs
46,51,0.1811001270235414,14.0,684.0,0.9366587006799593,184.23949969717438,1569.970989227295,ThompsonGibbs
47,51,0.1811001270235414,18.0,702.0,1.5487928792387433,185.7882925764131,1597.847729921341,ThompsonGibbs
48,51,0.1811001270235414,20.0,722.0,1.012310995747522,186.80060357216064,1620.7528667449951,ThompsonGibbs
49,51,0.1811001270235414,11.0,733.0,1.0729724073205809,187.87357597948122,1621.3761360645294,ThompsonGibbs
50,51,0.1811001270235414,11.0,744.0,1.310080831847842,189.18365681132906,1645.425329208374,ThompsonGibbs
51,51,0.1811001270235414,19.0,763.0,1.0112796801761488,190.19493649150522,1634.2902677059174,ThompsonGibbs
52,51,0.1811001270235414,12.0,775.0,1.44311091012628,191.6380474016315,1656.3531098365784,ThompsonGibbs
53,51,0.1811001270235414,21.0,796.0,1.336330516562208,192.9743779181937,1676.5007293224335,ThompsonGibbs
54,51,0.1811001270235414,14.0,810.0,1.3191333951629431,194.29351131335665,1689.7957842350006,ThompsonGibbs
55,51,0.1811001270235414,11.0,821.0,1.4670416259136503,195.7605529392703,1726.086371421814,ThompsonGibbs
56,51,0.1811001270235414,15.0,836.0,1.825988339952226,197.58654127922253,1747.224194765091,ThompsonGibbs
